g1_id,g2_id,g3_id,race,sex,g1_educ,g2_educ,g3_educ,g1_log_income,g2_log_income,g3_log_income
776,1304,2351,White,Female,Some college,High school,Some college,11.406774502284678,11.506150201439016,11.209856034649295
777,1305,2353,White,Male,Less than high school,High school,High school,11.48948213424176,11.376508561437413,10.580851122410543
777,1306,2354,White,Female,Less than high school,High school,Some college,11.48948213424176,11.506150201439016,11.209856034649295
778,1307,2355,White,Male,High school,High school,Less than high school,11.620695703535043,11.61580680360142,11.672886922724425
778,1307,2356,White,Female,High school,High school,College,11.620695703535043,11.61580680360142,11.293213832293395
779,1308,2358,White,Female,High school,High school,College,11.81941695854826,11.61580680360142,11.293213832293395
780,1309,2359,White,Male,High school,High school,Some college,11.61558050687472,12.401643064804013,12.314431217161372
780,1309,2360,White,Male,High school,High school,High school,11.61558050687472,12.401643064804013,10.314902982819447
780,1309,2361,White,Male,High school,High school,Some college,11.61558050687472,12.401643064804013,11.595024407450712
781,1311,2364,White,Male,College,Some college,College,11.578186238817107,11.867548905210347,12.064008088834624
781,1311,2365,White,Female,College,Some college,Some college,11.578186238817107,11.867548905210347,11.13958890844714
782,1312,2367,White,Female,Some college,Some college,Some college,11.639697486937834,11.867548905210347,11.13958890844714
784,1314,2370,White,Female,Less than high school,High school,Some college,10.965358410342386,10.247985543495563,10.323977032327408
784,1314,2373,White,Male,Less than high school,High school,High school,10.965358410342386,10.247985543495563,11.255706293635066
785,1316,2379,White,Male,Less than high school,High school,High school,10.966313544680647,10.247985543495563,11.255706293635066
786,1317,2380,White,Male,High school,College,College,11.251401806302049,11.149349548764619,11.550934575193216
786,1317,2381,White,Male,High school,College,College,11.251401806302049,11.149349548764619,10.536036567896454
788,1319,2387,White,Male,Less than high school,High school,Some college,11.287329827089215,11.711500412619486,11.988439713362354
789,1320,2388,White,Male,Less than high school,High school,Some college,11.445413834468665,11.711500412619486,12.021150448226082
790,1321,2390,White,Female,College,College,College,11.716156020049473,11.791798580996113,12.166710302628971
791,1322,2393,White,Female,High school,College,College,11.752596743403258,11.791798580996113,12.166710302628971
792,1326,2404,White,Female,Some college,High school,College,11.641278366780943,11.511308007411609,11.872382889125038
792,1326,2405,White,Female,Some college,High school,College,11.641278366780943,11.511308007411609,11.085018619792072
793,1327,2406,White,Male,College,High school,High school,11.351518995928462,11.248838056397194,10.660391307353674
793,1328,2407,White,Female,College,High school,Some college,11.351518995928462,10.55461579732602,11.385995870357293
793,1329,2409,White,Male,College,High school,Less than high school,11.351518995928462,11.095907050229265,8.534490017635282
794,1330,2410,White,Male,High school,High school,High school,11.365270100941288,11.248838056397194,10.660391307353674
794,1331,2411,White,Female,High school,High school,Some college,11.365270100941288,10.55461579732602,11.385995870357293
795,1333,2414,White,Male,Some college,Some college,College,12.14999419289788,11.54090401069682,12.183760915453675
795,1334,2416,White,Male,Some college,College,High school,12.14999419289788,11.934892722349721,11.279171817064281
795,1335,2419,White,Male,Some college,Some college,Some college,12.14999419289788,11.735120979688798,11.320323269174658
796,1336,2422,White,Female,Some college,Some college,College,12.230001210206984,11.54090401069682,12.376312145430614
796,1337,2424,White,Male,Some college,College,Some college,12.230001210206984,11.934892722349721,11.100239087388305
796,1338,2425,White,Male,Some college,Some college,Some college,12.230001210206984,11.735120979688798,11.26776712470859
797,1339,2428,White,Male,High school,Some college,Some college,11.452859901587082,11.431182033232295,11.581636542719373
797,1339,2429,White,Female,High school,Some college,College,11.452859901587082,11.431182033232295,12.186453947891989
799,1341,2432,Other,Female,Less than high school,High school,High school,10.357660342139662,10.59824665524218,10.99067250952679
802,1344,2437,White,Female,Less than high school,Some college,College,11.696974615205383,11.97455862248971,11.812528086537023
803,1345,2438,White,Female,Less than high school,Some college,Some college,11.57078620426511,11.46197368647277,11.724497038393359
803,1345,2440,White,Male,Less than high school,Some college,Some college,11.57078620426511,11.46197368647277,11.180620163256195
803,1346,2441,White,Female,Less than high school,Less than high school,Some college,11.57078620426511,11.20488798907817,11.415286223665026
803,1347,2443,White,Male,Less than high school,High school,High school,11.57078620426511,11.442740016172005,10.890204200960016
804,1348,2445,White,Female,Less than high school,Some college,Some college,11.254021096666765,11.46197368647277,11.724497038393359
804,1348,2446,White,Female,Less than high school,Some college,Some college,11.254021096666765,11.46197368647277,11.17090064708901
804,1349,2448,White,Female,Less than high school,Less than high school,Some college,11.254021096666765,11.20488798907817,11.415286223665026
804,1350,2451,White,Male,Less than high school,High school,Some college,11.254021096666765,11.442740016172005,11.880105271198493
805,1351,2452,White,Male,Less than high school,Some college,High school,10.826597333160276,11.29768331161078,11.21779111149811
806,1352,2453,White,Male,Less than high school,Some college,High school,11.861842150117702,11.29768331161078,11.21779111149811
807,1353,2454,White,Female,College,College,College,11.933629057542168,11.917531508065164,12.255594167598135
808,1354,2458,White,Female,College,College,College,11.935574229745866,11.917531508065164,11.932194268337911
809,1355,2460,White,Female,High school,High school,High school,11.57513940826464,10.919478757732385,10.463661988361126
809,1356,2462,White,Male,High school,High school,High school,11.57513940826464,11.550789054497534,11.75481583646557
809,1356,2463,White,Male,High school,High school,College,11.57513940826464,11.550789054497534,11.534004606825148
810,1357,2464,Black,Male,Less than high school,High school,High school,10.61549118156701,10.653013138543718,11.950871101790312
811,1358,2465,Black,Male,College,High school,High school,11.766385756902661,11.338467100795096,10.61144904961977
812,1359,2467,Black,Female,High school,Some college,Less than high school,11.584706830843263,11.82537045208672,12.209691691446857
812,1360,2468,Black,Male,High school,High school,Less than high school,11.584706830843263,11.18370343361708,11.614657001469247
813,1361,2469,Black,Female,High school,Some college,College,11.544883795378212,10.63396488487799,12.429604065173217
813,1361,2470,Black,Male,High school,Some college,Some college,11.544883795378212,10.63396488487799,12.346495415933793
813,1363,2473,Black,Male,High school,High school,Less than high school,11.544883795378212,11.18370343361708,11.614657001469247
815,1366,2476,White,Male,Less than high school,College,College,12.06974193611154,12.095661414504427,12.226301914235815
819,1371,2481,White,Male,High school,High school,Less than high school,11.558302216356534,11.465695033363286,11.539259415323306
820,1372,2482,White,Male,Less than high school,High school,Less than high school,11.544422159109407,11.465695033363286,11.539259415323306
821,1373,2483,White,Male,High school,Less than high school,College,12.090790971126564,11.704000909069022,12.249594137226197
821,1374,2484,White,Male,High school,Some college,Some college,12.090790971126564,11.41055394180444,12.070711465862264
822,1375,2485,White,Male,High school,Less than high school,College,12.090790971126564,11.704000909069022,12.249594137226197
822,1376,2486,White,Male,High school,Some college,Some college,12.090790971126564,11.41055394180444,12.070711465862264
824,1380,2491,White,Female,High school,Some college,Some college,11.6727401167993,11.503583693627311,11.573252876396474
825,1381,2492,White,Male,High school,High school,College,11.583686628042809,11.601784305817837,11.896239477521112
825,1382,2493,White,Female,High school,Less than high school,Some college,11.583686628042809,10.888777253468199,11.534196452907981
825,1382,2495,White,Female,High school,Less than high school,Less than high school,11.583686628042809,10.888777253468199,11.28148277291227
826,1383,2496,White,Male,Less than high school,High school,College,11.583686628042809,11.601784305817837,11.896239477521112
826,1384,2497,White,Female,Less than high school,Less than high school,Some college,11.583686628042809,10.888777253468199,11.534196452907981
826,1384,2499,White,Female,Less than high school,Less than high school,Less than high school,11.583686628042809,10.888777253468199,11.28148277291227
827,1385,2501,Black,Female,Less than high school,High school,High school,11.074205802913191,10.585037664861495,10.547889400639415
827,1385,2502,Black,Female,Less than high school,High school,High school,11.074205802913191,10.585037664861495,10.610706108357997
828,1386,2504,White,Female,Some college,College,College,11.667397111743638,11.744025735105764,11.957830933480336
828,1386,2505,White,Male,Some college,College,College,11.667397111743638,11.744025735105764,11.171029347636894
829,1387,2506,White,Male,High school,Less than high school,Less than high school,11.529873278692857,11.672648954688478,10.819272247386593
829,1387,2507,White,Male,High school,Less than high school,Less than high school,11.529873278692857,11.672648954688478,10.69958752275626
829,1388,2508,White,Male,High school,High school,High school,11.529873278692857,11.971083978974526,11.948063424696985
829,1389,2509,White,Female,High school,High school,Some college,11.529873278692857,11.639526161718676,10.456077355982334
830,1390,2511,White,Female,Less than high school,High school,Some college,10.933108915849568,10.828190458014788,11.48680979588909
830,1390,2512,White,Male,Less than high school,High school,Less than high school,10.933108915849568,10.828190458014788,11.289875008828204
830,1391,2513,White,Male,Less than high school,High school,Some college,10.933108915849568,11.89839901309522,11.461407499671246
830,1392,2515,White,Female,Less than high school,Some college,High school,10.933108915849568,10.816078780997177,11.570164112852959
830,1392,2516,White,Female,Less than high school,Some college,High school,10.933108915849568,10.816078780997177,11.46068501142531
831,1394,2519,White,Female,Less than high school,High school,Some college,11.325523674600824,10.828190458014788,11.48680979588909
831,1394,2520,White,Male,Less than high school,High school,Less than high school,11.325523674600824,10.828190458014788,11.289875008828204
831,1395,2521,White,Male,Less than high school,High school,Some college,11.325523674600824,11.89839901309522,11.461407499671246
831,1396,2523,White,Female,Less than high school,Some college,High school,11.325523674600824,10.816078780997177,11.570164112852959
831,1397,2525,White,Male,Less than high school,Less than high school,Less than high school,11.325523674600824,10.653750499672356,11.151107932968124
832,1398,2526,White,Male,High school,High school,Less than high school,11.715295578264666,11.089810264280905,10.923974796372335
833,1400,2529,White,Female,College,Some college,High school,11.629743685820026,10.9566622584487,11.243574420366482
834,1401,2530,White,Male,Less than high school,High school,High school,11.335130778704327,10.74960607271554,11.63116752569145
834,1402,2532,White,Female,Less than high school,High school,High school,11.335130778704327,10.976215590258578,11.15325621014714
835,1403,2533,White,Male,Less than high school,High school,High school,11.305491380257326,10.74960607271554,11.63116752569145
835,1404,2535,White,Female,Less than high school,High school,High school,11.305491380257326,10.976215590258578,11.15325621014714
836,1405,2536,White,Female,Less than high school,High school,High school,11.344148659224086,11.596972961293222,11.172849930492278
836,1406,2540,White,Female,Less than high school,High school,College,11.344148659224086,11.091735982538198,11.247481265649522
837,1407,2543,White,Male,Less than high school,High school,Some college,11.370900086801656,11.596972961293222,11.704412489646668
837,1408,2545,White,Female,Less than high school,High school,College,11.370900086801656,11.091735982538198,11.247481265649522
839,1412,2550,White,Female,High school,High school,High school,10.999632022489129,11.206286049541093,11.56590100204171
841,1414,2556,White,Female,College,College,College,12.057153878341957,11.147874957016072,10.62771986987259
841,1415,2558,White,Female,College,College,College,12.057153878341957,12.038231501400205,11.455140667826328
841,1415,2559,White,Female,College,College,College,12.057153878341957,12.038231501400205,11.028798658417964
842,1417,2562,Other,Female,College,College,College,13.01366634890535,12.204629113105009,12.201340269670773
842,1417,2563,Other,Male,College,College,Some college,13.01366634890535,12.204629113105009,12.811491911437932
844,1419,2566,White,Male,High school,High school,High school,9.937178913281858,10.50740262747293,11.36130034555289
846,1423,2572,White,Female,Less than high school,College,College,11.17240301285409,11.63040427925945,11.039032603378729
846,1423,2573,White,Female,Less than high school,College,Some college,11.17240301285409,11.63040427925945,10.717816392481305
846,1424,2574,White,Male,Less than high school,Some college,High school,11.17240301285409,11.790657096317716,11.641159203269337
847,1425,2578,White,Female,High school,High school,College,11.555639369492546,11.651631473836028,11.371425675752274
847,1426,2580,White,Male,High school,High school,Less than high school,11.555639369492546,11.566125241825699,12.321450483694246
848,1427,2581,White,Male,High school,High school,Some college,11.531125108882735,11.651631473836028,11.547942662850307
848,1427,2583,White,Female,High school,High school,College,11.531125108882735,11.651631473836028,11.371425675752274
848,1428,2584,White,Male,High school,High school,High school,11.531125108882735,11.566125241825699,11.847673807693532
848,1428,2585,White,Male,High school,High school,Less than high school,11.531125108882735,11.566125241825699,12.321450483694246
849,1429,2586,White,Male,Less than high school,Less than high school,Less than high school,10.849441163860567,10.313726600722381,10.169206646228433
850,1430,2588,White,Male,Less than high school,High school,High school,11.714339455189663,11.740467670763337,9.740940797614122
853,1433,2591,White,Male,Less than high school,High school,Some college,11.658342581605561,11.500608333116643,11.590538777040463
853,1433,2592,White,Male,Less than high school,High school,High school,11.658342581605561,11.500608333116643,11.759936623331763
853,1434,2594,White,Female,Less than high school,High school,Some college,11.658342581605561,11.611244665676816,11.420344923124594
854,1435,2595,White,Male,High school,High school,Some college,11.658342581605561,11.500608333116643,11.590538777040463
854,1436,2598,White,Female,High school,High school,Some college,11.658342581605561,11.611244665676816,11.420344923124594
855,1437,2599,White,Female,Less than high school,High school,Some college,11.24932902693869,11.54530625763404,11.105141962367524
855,1438,2601,White,Male,Less than high school,High school,College,11.24932902693869,11.817980660577906,11.594027038327006
856,1440,2604,White,Female,High school,High school,Some college,11.437577550777656,11.54530625763404,11.105141962367524
856,1443,2612,White,Male,High school,Some college,College,11.437577550777656,11.916719471209634,11.050121831491026
857,1444,2614,White,Male,High school,High school,Some college,10.963194400595903,10.85851775260072,11.503864874076719
858,1445,2615,White,Male,Less than high school,High school,High school,11.069628030761764,10.85851775260072,11.377941213941233
859,1446,2617,White,Male,High school,High school,Some college,11.480105357180872,11.451239862950795,11.06079999541903
862,1450,2624,White,Female,Less than high school,Some college,High school,12.055841247361922,11.552352382199862,11.43662333762078
862,1450,2625,White,Female,Less than high school,Some college,High school,12.055841247361922,11.552352382199862,11.71414114795232
862,1451,2626,White,Female,Less than high school,High school,Some college,12.055841247361922,11.603153332993832,12.06824686924645
864,1453,2628,White,Male,Less than high school,Less than high school,High school,11.034036235174051,11.496614995935262,9.71768197025546
865,1455,2631,White,Female,Less than high school,Less than high school,Less than high school,10.712826707277985,10.243121911909085,8.517193191416238
866,1456,2633,White,Male,Less than high school,High school,Some college,11.098026907273779,12.032645263908513,11.65864644460127
866,1457,2634,White,Female,Less than high school,Less than high school,Less than high school,11.098026907273779,10.243121911909085,8.517193191416238
867,1458,2637,Black,Male,Less than high school,High school,High school,10.753335783656294,11.485928489168444,10.303025947160052
868,1459,2638,Black,Female,Less than high school,High school,Some college,10.506966387374403,11.485928489168444,11.633155728413456
868,1460,2641,Black,Female,Less than high school,High school,Some college,10.506966387374403,10.346244352074981,11.468110011986168
869,1462,2644,Black,Male,High school,High school,High school,11.171161752412448,11.385407447246344,10.675807119519044
869,1464,2648,Black,Female,High school,High school,High school,11.171161752412448,10.056535489873081,11.290872725613939
869,1465,2649,Black,Male,High school,High school,High school,11.171161752412448,10.941142565417412,10.944511472524328
869,1466,2651,Black,Male,High school,High school,High school,11.171161752412448,10.12503838026137,11.470290579117162
870,1467,2652,White,Male,High school,Some college,Some college,10.950147292056903,11.537610730217216,12.304086208771341
870,1467,2653,White,Female,High school,Some college,High school,10.950147292056903,11.537610730217216,11.900093631305408
871,1468,2654,White,Male,High school,Some college,Some college,10.950147292056903,11.537610730217216,12.304086208771341
872,1469,2656,White,Male,High school,High school,Some college,11.671014518334264,12.04672031924645,12.618170411646638
872,1469,2657,White,Male,High school,High school,College,11.671014518334264,12.04672031924645,12.317747075724565
874,1473,2662,White,Male,High school,High school,College,11.736253426428274,11.998935489534674,12.961405835509645
875,1474,2664,White,Female,Some college,Some college,High school,11.702669134893465,11.61913802548356,11.233472983157656
875,1474,2665,White,Female,Some college,Some college,Some college,11.702669134893465,11.61913802548356,10.473296783422612
875,1475,2667,White,Female,Some college,High school,Some college,11.702669134893465,11.749842106312983,11.726509090025308
875,1475,2670,White,Female,Some college,High school,High school,11.702669134893465,11.749842106312983,10.68418362743014
876,1477,2675,White,Female,High school,Some college,High school,11.719237533041774,11.61913802548356,11.233472983157656
876,1478,2678,White,Female,High school,High school,Some college,11.719237533041774,11.749842106312983,11.726509090025308
876,1478,2680,White,Male,High school,High school,High school,11.719237533041774,11.749842106312983,10.372347550646719
876,1478,2681,White,Female,High school,High school,High school,11.719237533041774,11.749842106312983,10.68418362743014
876,1478,2682,White,Female,High school,High school,Some college,11.719237533041774,11.749842106312983,11.159514208262223
877,1480,2687,White,Female,Less than high school,College,College,11.554923065201208,12.003056423176078,12.630133497745497
877,1480,2688,White,Female,Less than high school,College,College,11.554923065201208,12.003056423176078,12.298195790502279
877,1481,2689,White,Female,Less than high school,Some college,Some college,11.554923065201208,11.353757150994975,10.007547060699327
879,1483,2693,White,Female,Less than high school,Some college,Less than high school,11.970431726798646,11.576108257094907,9.551416868587566
880,1484,2696,White,Female,Less than high school,Some college,College,11.831167515152398,11.390324638432103,11.823591400889805
882,1486,2700,Black,Male,High school,Some college,Some college,11.47574170590435,10.316244559244359,10.471363159896123
886,1491,2705,White,Male,Less than high school,High school,Some college,11.695261859859572,10.91238907547482,11.05119217006959
888,1493,2707,White,Female,Some college,Some college,Some college,11.34406920824637,11.574185258027729,11.749964727451868
888,1494,2709,White,Female,Some college,Some college,College,11.34406920824637,11.641252298662272,11.912847179525144
889,1495,2710,White,Female,Less than high school,Some college,Some college,11.128156851430218,11.574185258027729,11.749964727451868
889,1496,2712,White,Female,Less than high school,Some college,College,11.128156851430218,11.641252298662272,11.912847179525144
890,1497,2713,White,Female,College,Some college,Some college,11.99220311080695,10.419462151579683,11.086081928916675
890,1498,2714,White,Male,College,Some college,College,11.99220311080695,11.675028407313615,11.744702170022128
891,1499,2715,White,Female,Less than high school,College,College,11.46041088316933,11.790191643031664,11.914135369482409
892,1500,2716,White,Female,Less than high school,College,College,11.094441616778273,11.790191643031664,11.914135369482409
893,1501,2717,Black,Female,Less than high school,High school,High school,9.418319114836576,10.650187383185006,10.956139345821105
893,1501,2718,Black,Male,Less than high school,High school,Some college,9.418319114836576,10.650187383185006,11.47209030157305
893,1501,2719,Black,Male,Less than high school,High school,High school,9.418319114836576,10.650187383185006,10.871448348534763
893,1503,2723,Black,Female,Less than high school,Less than high school,High school,9.418319114836576,10.90358974418248,10.303956416597288
893,1503,2724,Black,Female,Less than high school,Less than high school,Some college,9.418319114836576,10.90358974418248,10.731668100372492
895,1505,2726,Black,Female,High school,Less than high school,Some college,11.136630612337727,10.995926562676894,10.021952406650172
897,1507,2730,White,Female,Less than high school,High school,College,11.551681104814444,11.5939270626313,11.905432041270295
